ico couple,date,higherEx,lowerEx,tradeValueMargin,tradeValueMarginPct,minTradbleQtty,tradeValueBuy,tradeValueSell
bcd_btc-BCDBTC,2018-01-15 20:50:32,binance,gateIo,0.011871472,3.7355166771554438,2.0,0.003178,0.015086
iota_btc-IOTABTC,2018-01-15 20:50:39,gateIo,binance,1.0578759999999745E-4,0.004829116871022699,85.0,0.0219062,0.022099999999999998
ada_btc-ADABTC,2018-01-15 20:51:01,gateIo,binance,3.6828772385999974E-4,0.15210885989010978,41.573,0.00242121152,0.0027999415499999998
iota_btc-IOTABTC,2018-01-15 20:51:09,gateIo,binance,1.7423839999999085E-5,0.004829116871022561,14.0,0.0036080800000000005,0.0036399999999999996
ada_btc-ADABTC,2018-01-15 20:51:31,gateIo,binance,3.6995396969999994E-4,0.1529020618556701,41.573,0.0024195486,0.0027999415499999998
bcd_btc-BCDBTC,2018-01-15 20:51:33,binance,gateIo,0.02094654276,3.7579823677581863,3.51,0.00557388,0.02658474
iota_btc-IOTABTC,2018-01-15 20:51:41,gateIo,binance,1.027711999999993E-5,0.00498540825830484,8.0,0.00206144,0.00208
ada_btc-ADABTC,2018-01-15 20:52:01,gateIo,binance,3.6245586341999964E-4,0.1493412127440903,41.573,0.00242703174,0.0027999415499999998
bcd_btc-BCDBTC,2018-01-15 20:52:03,binance,gateIo,0.00782898678,3.779716267339218,1.306,0.002071316,0.009924294
iota_btc-IOTABTC,2018-01-15 20:52:08,gateIo,binance,1.027711999999993E-5,0.00498540825830484,8.0,0.00206144,0.00208
ada_btc-ADABTC,2018-01-15 20:52:31,gateIo,binance,3.5787368735999984E-4,0.14717592750897585,41.573,0.00243160477,0.0027999415499999998
iota_btc-IOTABTC,2018-01-15 20:52:39,gateIo,binance,1.0838239999999552E-4,0.005259034975350118,80.0,0.020608800000000004,0.0208
ada_btc-ADABTC,2018-01-15 20:53:01,gateIo,binance,3.387118601999998E-4,0.138208651399491,41.573,0.00245072835,0.0027999415499999998
bcd_btc-BCDBTC,2018-01-15 20:53:02,binance,gateIo,0.09349480272,3.9323036988968205,15.429,0.023776089,0.117553551
ada_btc-ADABTC,2018-01-15 20:53:31,gateIo,binance,3.366290528999998E-4,0.13724237288135585,41.573,0.002452807,0.0027999415499999998
bcd_btc-BCDBTC,2018-01-15 20:53:32,binance,gateIo,0.037220399999999994,4.030799220272904,6.0,0.009234,0.046565999999999996
ada_btc-ADABTC,2018-01-15 20:54:01,gateIo,binance,3.1150499999999995E-4,0.13917657045840404,38.0,0.0022382,0.0025593
bcd_btc-BCDBTC,2018-01-15 20:54:02,binance,gateIo,0.09703662224399999,4.091890696161353,15.429,0.023714373,0.12104050499999999
ada_btc-ADABTC,2018-01-15 20:54:31,gateIo,binance,3.3246343829999983E-4,0.13531472081218268,41.573,0.0024569643,0.0027999415499999998
bcd_btc-BCDBTC,2018-01-15 20:54:32,binance,gateIo,0.03687324000000001,4.008832354859752,6.0,0.009198000000000001,0.046182
ada_btc-ADABTC,2018-01-15 20:55:01,gateIo,binance,3.2163284033999965E-4,0.13033322102425862,41.573,0.00246777328,0.0027999415499999998
bcd_btc-BCDBTC,2018-01-15 20:55:02,binance,gateIo,0.02228426424,4.045476439790576,3.605,0.00550844,0.02785944
ada_btc-ADABTC,2018-01-15 20:55:31,gateIo,binance,3.1580097989999955E-4,0.127668907563025,41.573,0.0024735935000000002,0.0027999415499999998
ada_btc-ADABTC,2018-01-15 20:56:01,gateIo,binance,2.2725429659999993E-4,0.12874222296956447,29.682,0.0017651885399999998,0.0019999731599999997
bcd_btc-BCDBTC,2018-01-15 20:56:02,binance,gateIo,0.084408419424,4.121240837696335,13.404,0.020481312,0.105140976
ada_btc-ADABTC,2018-01-15 20:56:31,gateIo,binance,2.3052584663999976E-4,0.13083760107816697,29.682,0.00176192352,0.0019999731599999997
bcd_btc-BCDBTC,2018-01-15 20:56:32,binance,gateIo,0.11049932789999999,4.120587696335078,17.55,0.0268164,0.13764464999999998
ada_btc-ADABTC,2018-01-15 20:57:01,gateIo,binance,2.3617670579999982E-4,0.13447524083150236,29.682,0.00175628394,0.0019999731599999997
ada_btc-ADABTC,2018-01-15 20:57:31,gateIo,binance,2.3736636035999993E-4,0.13524403855910702,29.682,0.0017550966599999998,0.0019999731599999997
ada_btc-ADABTC,2018-01-15 20:58:01,gateIo,binance,2.3733275999618386E-4,0.13531472081218265,29.67735304,0.001753931564664,0.001998769727244
ada_btc-ADABTC,2018-01-15 20:58:31,gateIo,binance,2.3881959538348785E-4,0.13627773073666374,29.67735304,0.001752447697012,0.001998769727244
ada_btc-ADABTC,2018-01-15 20:59:01,gateIo,binance,2.4090116492571343E-4,0.13762868769074252,29.67735304,0.0017503702822992,0.001998769727244
bcd_btc-BCDBTC,2018-01-15 20:59:02,binance,gateIo,0.087968531118,4.068336387434555,14.151,0.021622728,0.10985421299999999
ada_btc-ADABTC,2018-01-15 20:59:31,gateIo,binance,0.0018310542557999968,0.10858184902459692,286.062,0.016863354900000002,0.0187656672
bcd_btc-BCDBTC,2018-01-15 20:59:32,binance,gateIo,0.0163236218,4.077480366492146,2.62,0.00400336,0.02037574
ada_btc-ADABTC,2018-01-15 21:00:01,gateIo,binance,4.905525000000002E-4,0.1109910062786357,75.0,0.00441975,0.004929
bcd_btc-BCDBTC,2018-01-15 21:00:02,binance,gateIo,0.022104777984000002,4.123853403141362,3.508,0.005360224,0.027530784000000003
xrp_btc-XRPBTC,2018-01-15 21:00:14,gateIo,binance,5.97751318904427E-4,0.06511186597699375,70.87450455,0.0091803745743615,0.009816118880175
ada_btc-ADABTC,2018-01-15 21:00:31,gateIo,binance,0.0018371902304148832,0.11193614130434777,278.75071773,0.0164128422599424,0.0183194971692156
iota_btc-IOTABTC,2018-01-15 21:00:37,gateIo,binance,5.5976079999999295E-5,0.007021620780836744,31.0,0.00797196,0.00806
xrp_btc-XRPBTC,2018-01-15 21:00:43,gateIo,binance,1.6444360728000055E-4,0.06946528369068837,18.324,0.00236727756,0.0025415388000000006
ada_btc-ADABTC,2018-01-15 21:01:01,gateIo,binance,0.0018595348879481193,0.113451700680272,278.75071773,0.016390542202524002,0.0183194971692156
bcd_btc-BCDBTC,2018-01-15 21:01:02,binance,gateIo,0.03212923034,4.131037958115184,5.09,0.0077775200000000004,0.04000231
iota_btc-IOTABTC,2018-01-15 21:01:07,gateIo,binance,2.398519999999983E-4,0.007649805447470763,122.0,0.031354,0.03172
xrp_btc-XRPBTC,2018-01-15 21:01:13,gateIo,binance,0.001355134216105055,0.07192469786179116,145.96384937,0.018841013676679598,0.020274378677493
ada_btc-ADABTC,2018-01-15 21:01:31,gateIo,binance,0.0018912474218399991,0.11255226421518551,286.062,0.01680328188,0.0187656672
bcd_btc-BCDBTC,2018-01-15 21:01:32,binance,gateIo,0.00647452045046296,4.151499344692005,1.02199342,0.0015595619589200002,0.0080533081496
iota_btc-IOTABTC,2018-01-15 21:01:37,gateIo,binance,6.810860000000023E-4,0.007571239592249656,350.0,0.089957,0.091
xrp_btc-XRPBTC,2018-01-15 21:01:42,gateIo,binance,6.331947599999985E-4,0.0743883073583002,66.0,0.00851202,0.009180599999999999
ada_btc-ADABTC,2018-01-15 21:02:01,gateIo,binance,0.001894113763079999,0.11274203984335086,286.062,0.01680042126,0.0187656672
bcd_btc-BCDBTC,2018-01-15 21:02:02,binance,gateIo,0.011448262800000001,4.173324146981628,1.8,0.0027432,0.014225400000000001
iota_btc-IOTABTC,2018-01-15 21:02:08,gateIo,binance,6.880999999999954E-4,0.007649805447470766,350.0,0.08995,0.091
xrp_btc-XRPBTC,2018-01-15 21:02:13,gateIo,binance,1.9741150000000002E-4,0.06113230626306418,25.0,0.0032292500000000003,0.0034400000000000003
ada_btc-ADABTC,2018-01-15 21:02:31,gateIo,binance,2.261357E-4,0.10971336389879437,35.0,0.00206115,0.002296
bcd_btc-BCDBTC,2018-01-15 21:02:32,binance,gateIo,0.0633176733,4.13403280839895,10.05,0.0153162,0.07882215
iota_btc-IOTABTC,2018-01-15 21:02:39,gateIo,binance,6.880999999999954E-4,0.007649805447470766,350.0,0.08995,0.091
xrp_btc-XRPBTC,2018-01-15 21:02:44,gateIo,binance,0.0015017191860293357,0.0706276636962418,164.76155423,0.0212624785733815,0.022852427571701
ada_btc-ADABTC,2018-01-15 21:03:01,gateIo,binance,8.32116999999999E-4,0.10858184902459699,130.0,0.0076635,0.008527999999999999
bcd_btc-BCDBTC,2018-01-15 21:03:02,binance,gateIo,0.05093765061,4.13403280839895,8.085,0.01232154,0.063410655
iota_btc-IOTABTC,2018-01-15 21:03:09,gateIo,binance,6.880999999999954E-4,0.007649805447470766,350.0,0.08995,0.091
xrp_btc-XRPBTC,2018-01-15 21:03:14,gateIo,binance,0.0013375835228568063,0.07092724458204337,145.96384937,0.018858529338603998,0.020274378677493
ada_btc-ADABTC,2018-01-15 21:03:31,gateIo,binance,7.906893200000003E-4,0.11009104807202313,122.0,0.00718214,0.0080032
bcd_btc-BCDBTC,2018-01-15 21:03:32,binance,gateIo,0.01609139784,4.156952755905512,2.54,0.00387096,0.02001012
iota_btc-IOTABTC,2018-01-15 21:03:40,gateIo,binance,6.880999999999954E-4,0.007649805447470766,350.0,0.08995,0.091
xrp_btc-XRPBTC,2018-01-15 21:03:45,gateIo,binance,4.6680198000000024E-4,0.0707285372073256,51.0,0.00659991,0.0070941
ada_btc-ADABTC,2018-01-15 21:04:01,gateIo,binance,0.0018711830331599984,0.11122564189763635,286.062,0.01682330622,0.0187656672
bcd_btc-BCDBTC,2018-01-15 21:04:02,binance,gateIo,0.05933216819199999,4.139926509186351,9.404,0.014331696,0.07384020799999999
iota_btc-IOTABTC,2018-01-15 21:04:09,gateIo,binance,6.91606999999985E-4,0.007689092960815429,350.0,0.08994650000000001,0.091
xrp_btc-XRPBTC,2018-01-15 21:04:13,gateIo,binance,6.405435599999988E-4,0.07180724009900975,69.0,0.00892032,0.0095979
ada_btc-ADABTC,2018-01-15 21:04:31,gateIo,binance,0.001856851326959997,0.11027998640842658,286.062,0.016837609320000002,0.0187656672
bcd_btc-BCDBTC,2018-01-15 21:04:32,binance,gateIo,0.018787026000000002,4.109148293963255,3.0,0.004572,0.023415000000000002
iota_btc-IOTABTC,2018-01-15 21:04:39,gateIo,binance,1.7741975211519977E-4,0.0181354916533717,38.06768,0.0097830130832,0.0099999988592
xrp_btc-XRPBTC,2018-01-15 21:04:45,gateIo,binance,0.001400181579297629,0.07420638972692842,145.96384937,0.018868746808059896,0.020347360602178
ada_btc-ADABTC,2018-01-15 21:05:01,gateIo,binance,0.0018711830331599984,0.11122564189763635,286.062,0.01682330622,0.0187656672
bcd_btc-BCDBTC,2018-01-15 21:05:02,binance,gateIo,0.0620338461,4.0502112860892385,10.05,0.0153162,0.07753575
iota_btc-IOTABTC,2018-01-15 21:05:09,gateIo,binance,1.8486619999999449E-4,0.007571239592249404,95.0,0.024416900000000002,0.024699999999999996
xrp_btc-XRPBTC,2018-01-15 21:05:14,gateIo,binance,8.398206000000015E-4,0.07192892931473073,90.0,0.011675699999999999,0.012564
ada_btc-ADABTC,2018-01-15 21:05:31,gateIo,binance,0.0018883810805999995,0.11236255319148934,286.062,0.0168061425,0.0187656672
bcd_btc-BCDBTC,2018-01-15 21:05:32,binance,gateIo,0.0621140853,4.055450131233596,10.05,0.0153162,0.07761615000000001
iota_btc-IOTABTC,2018-01-15 21:05:38,gateIo,binance,1.7703831396159882E-4,0.018095797665369527,38.06768,0.009783393760000002,0.0099999988592
xrp_btc-XRPBTC,2018-01-15 21:05:43,gateIo,binance,0.0019355700600000004,0.07197736894773306,207.0,0.02689137,0.028938600000000002
ada_btc-ADABTC,2018-01-15 21:06:01,gateIo,binance,0.0012085964493410814,0.1149713896457767,179.0216215,0.01051214961448,0.011765300964980002
bcd_btc-BCDBTC,2018-01-15 21:06:02,binance,gateIo,0.04696896760500232,4.002876215165262,7.60453964,0.01173380466452,0.05884392773432
iota_btc-IOTABTC,2018-01-15 21:06:09,gateIo,binance,2.1538617999999616E-4,0.007689092960815459,109.0,0.02801191,0.028339999999999997
xrp_btc-XRPBTC,2018-01-15 21:06:14,gateIo,binance,1.7389440000000034E-4,0.07448573631457223,18.0,0.0023346,0.0025182000000000004
ada_btc-ADABTC,2018-01-15 21:06:31,gateIo,binance,0.0019027127867999977,0.11331175468483802,286.062,0.0167918394,0.0187656672
bcd_btc-BCDBTC,2018-01-15 21:06:32,binance,gateIo,0.053033104655999995,3.978944912508101,8.638,0.013328434,0.066521238
iota_btc-IOTABTC,2018-01-15 21:06:39,gateIo,binance,4.369287999999921E-5,0.007728383531792217,22.0,0.00565356,0.005719999999999999
xrp_btc-XRPBTC,2018-01-15 21:06:44,gateIo,binance,7.628927782934585E-4,0.07635724201758438,77.05614054,0.0099910991824164,0.010795565289653999
bcd_btc-BCDBTC,2018-01-15 21:07:02,binance,gateIo,0.0617823348,3.9841192482177568,10.05,0.015507150000000003,0.07747545
iota_btc-IOTABTC,2018-01-15 21:07:09,gateIo,binance,8.931368000000023E-5,0.018294298501654066,19.0,0.00488205,0.00499111
xrp_btc-XRPBTC,2018-01-15 21:07:14,gateIo,binance,7.025046192799995E-4,0.07960290033940136,68.074,0.008825113360000001,0.009564397
ada_btc-ADABTC,2018-01-15 21:07:31,gateIo,binance,6.731559999999998E-4,0.11483384510406001,100.0,0.005862,0.00656
bcd_btc-BCDBTC,2018-01-15 21:07:33,binance,gateIo,0.045439773999999995,3.979591704471807,7.4,0.011418200000000002,0.0569948
iota_btc-IOTABTC,2018-01-15 21:07:39,gateIo,binance,2.2610480000000022E-5,0.022080546875000023,4.0,0.001024,0.00105076
xrp_btc-XRPBTC,2018-01-15 21:07:45,gateIo,binance,1.8103605999999998E-4,0.0821632590077926,17.0,0.00220337,0.0023936
ada_btc-ADABTC,2018-01-15 21:08:01,gateIo,binance,0.0019055791280399974,0.11350178906116869,286.062,0.01678897878,0.0187656672
bcd_btc-BCDBTC,2018-01-15 21:08:02,binance,gateIo,0.0454250036,3.9782981205443932,7.4,0.011418200000000002,0.05698
iota_btc-IOTABTC,2018-01-15 21:08:10,gateIo,binance,1.9687309794879897E-4,0.020163989394884483,38.06768,0.009763598566400002,0.0099999988592
xrp_btc-XRPBTC,2018-01-15 21:08:16,gateIo,binance,0.0014155263999999978,0.08539613899613886,128.0,0.016576,0.0180608
ada_btc-ADABTC,2018-01-15 21:08:31,gateIo,binance,0.0019141781517599996,0.11407228094101601,286.062,0.01678039692,0.0187656672
bcd_btc-BCDBTC,2018-01-15 21:08:33,binance,gateIo,0.1311468635494806,3.9588943616331815,21.46930913,0.03312714398759,0.1646696010271
iota_btc-IOTABTC,2018-01-15 21:08:40,gateIo,binance,1.2986299999999935E-4,0.010130904552014616,50.0,0.0128185,0.013
xrp_btc-XRPBTC,2018-01-15 21:08:46,gateIo,binance,0.001658965855469999,0.08665713181291065,148.0017,0.019144019895,0.020883039869999998
ada_btc-ADABTC,2018-01-15 21:09:01,gateIo,binance,8.71194999999999E-4,0.11426257459505527,130.0,0.0076245,0.008527999999999999
bcd_btc-BCDBTC,2018-01-15 21:09:02,binance,gateIo,0.01209787614,4.021397637795276,1.974,0.003008376,0.015142553999999999
iota_btc-IOTABTC,2018-01-15 21:09:10,gateIo,binance,2.3272828438720028E-4,0.023924004069812974,38.06768,0.0097278149472,0.0099999988592
xrp_btc-XRPBTC,2018-01-15 21:09:14,gateIo,binance,5.973595281499999E-4,0.09382797365362261,49.3339,0.006366539795,0.00699061363
ada_btc-ADABTC,2018-01-15 21:09:31,gateIo,binance,0.00183377719355879,0.11917196581196583,263.03685166,0.015387655822110002,0.017286781891095202
bcd_btc-BCDBTC,2018-01-15 21:09:32,binance,gateIo,0.01953777469,3.793527568922306,3.227,0.005150292,0.024747863
iota_btc-IOTABTC,2018-01-15 21:09:40,gateIo,binance,3.696767999999953E-4,0.010012480499219841,144.0,0.0369216,0.037439999999999994
xrp_btc-XRPBTC,2018-01-15 21:09:44,gateIo,binance,1.757242738800002E-4,0.0966588107605242,14.094,0.0018179850599999998,0.002001348
ada_btc-ADABTC,2018-01-15 21:10:01,gateIo,binance,0.002022961809119999,0.12109178082191774,286.062,0.016706020800000002,0.01879999464
bcd_btc-BCDBTC,2018-01-15 21:10:02,binance,gateIo,0.012154855999999999,3.8102996865203758,2.0,0.00319,0.015382
iota_btc-IOTABTC,2018-01-15 21:10:10,gateIo,binance,1.2800159999999954E-4,0.018453154801292213,27.0,0.00693657,0.00709263
ada_btc-ADABTC,2018-01-15 21:10:52,gateIo,binance,0.0020173664363999965,0.12096397941680938,286.062,0.016677414600000003,0.0187656672
bcd_btc-BCDBTC,2018-01-15 21:10:54,binance,gateIo,0.012160868,3.819368090452261,2.0,0.003184,0.015382
iota_btc-IOTABTC,2018-01-15 21:11:01,gateIo,binance,1.892443348767993E-4,0.019367539348605193,38.06768,0.009771212102400001,0.0099999988592
ada_btc-ADABTC,2018-01-15 21:11:07,gateIo,binance,0.0020173664363999965,0.12096397941680938,286.062,0.016677414600000003,0.0187656672
bcd_btc-BCDBTC,2018-01-15 21:11:08,binance,gateIo,0.013367492710000001,3.8242803268384664,2.197,0.003495427,0.016903718
iota_btc-IOTABTC,2018-01-15 21:11:37,gateIo,binance,2.4313439999999634E-5,0.007885576399159218,12.0,0.00308328,0.0031199999999999995
ada_btc-ADABTC,2018-01-15 21:12:05,gateIo,binance,0.0020288318013599984,0.12173498111912108,286.062,0.01666597212,0.0187656672
iota_btc-IOTABTC,2018-01-15 21:12:13,gateIo,binance,5.6528880000000046E-5,0.01833400793959681,12.0,0.00308328,0.00315228
ada_btc-ADABTC,2018-01-15 21:12:31,gateIo,binance,6.440254240198052E-4,0.12501184549356223,88.44146258,0.005151715195285,0.0058176794085124
iota_btc-IOTABTC,2018-01-15 21:12:38,gateIo,binance,5.478000668077686E-4,0.007885576399159322,270.36901408,0.0694686144777152,0.0702959436608
ada_btc-ADABTC,2018-01-15 21:13:01,gateIo,binance,6.387295492405155E-4,0.12398386266094433,88.44146258,0.005151715195285,0.005812372920757601
iota_btc-IOTABTC,2018-01-15 21:13:18,gateIo,binance,1.7970838103680017E-4,0.018373720468610143,38.06768,0.0097807290224,0.0099999988592
ada_btc-ADABTC,2018-01-15 21:13:31,gateIo,binance,0.0020688232689599997,0.12417719780219777,286.062,0.01666025088,0.01879999464
iota_btc-IOTABTC,2018-01-15 21:13:38,gateIo,binance,7.049277230304923E-4,0.010170385395537378,270.36901408,0.06931180044954881,0.0702959436608
ada_btc-ADABTC,2018-01-15 21:14:01,gateIo,binance,0.001368052795319556,0.12128412399383454,193.17922829,0.0112797351398531,0.0126957388832188
bcd_btc-BCDBTC,2018-01-15 21:14:02,binance,gateIo,0.046323874507341115,3.9478988982501613,7.60453964,0.01173380466452,0.058197541864919995
iota_btc-IOTABTC,2018-01-15 21:14:09,gateIo,binance,1.9992460317759953E-4,0.020482917316692616,38.06768,0.009760553152000001,0.0099999988592
ada_btc-ADABTC,2018-01-15 21:14:31,gateIo,binance,0.0014841489370520892,0.1233351601301594,206.08771694,0.012033461792126601,0.013568815283329603
bcd_btc-BCDBTC,2018-01-15 21:14:33,binance,gateIo,0.060047401011410796,3.9827919112850614,9.83477534,0.01507671059622,0.07530487477838
iota_btc-IOTABTC,2018-01-15 21:14:52,gateIo,binance,1.2065839999999783E-4,0.010012480499219788,47.0,0.0120508,0.012219999999999998
ada_btc-ADABTC,2018-01-15 21:15:06,gateIo,binance,6.126577599999997E-4,0.1192330878575098,88.0,0.00513832,0.0057728
iota_btc-IOTABTC,2018-01-15 21:15:14,gateIo,binance,1.9992460317759953E-4,0.020482917316692616,38.06768,0.009760553152000001,0.0099999988592
ada_btc-ADABTC,2018-01-15 21:15:31,gateIo,binance,0.0020258281503599987,0.12128412399383447,286.062,0.016703160180000003,0.01879999464
bcd_btc-BCDBTC,2018-01-15 21:15:32,binance,gateIo,0.06013573696351468,3.988651011089367,9.83477534,0.01507671059622,0.07539338775644
iota_btc-IOTABTC,2018-01-15 21:15:38,gateIo,binance,6.968004304672524E-4,0.010051952104216158,270.36901408,0.0693199115199712,0.0702959436608
ada_btc-ADABTC,2018-01-15 21:16:01,gateIo,binance,0.002034427174080001,0.12186154900616866,286.062,0.01669457832,0.01879999464
bcd_btc-BCDBTC,2018-01-15 21:16:03,binance,gateIo,0.05990017442457101,3.9730267449445535,9.83477534,0.01507671059622,0.07515735314828001
iota_btc-IOTABTC,2018-01-15 21:16:09,gateIo,binance,2.006514556199986E-4,0.02064149471467006,37.917,0.009720781290000001,0.0099607959
ada_btc-ADABTC,2018-01-15 21:16:31,gateIo,binance,0.002005901071439998,0.12019403496743217,286.062,0.01668885708,0.0187656672
iota_btc-IOTABTC,2018-01-15 21:16:39,gateIo,binance,2.0293102565999979E-4,0.020880886426592776,37.917,0.00971850627,0.0099607959
ada_btc-ADABTC,2018-01-15 21:17:01,gateIo,binance,0.0034249904580923797,0.12391363947909541,473.61447786,0.0276401409279096,0.031182777222302404
iota_btc-IOTABTC,2018-01-15 21:17:08,gateIo,binance,7.074808000000018E-5,0.02124018421668884,13.0,0.0033308599999999997,0.0034151
ada_btc-ADABTC,2018-01-15 21:17:31,gateIo,binance,1.6041255999999998E-4,0.12493968471555858,22.0,0.00128392,0.0014498
iota_btc-IOTABTC,2018-01-15 21:17:38,gateIo,binance,2.0412042286719942E-4,0.020921768309337018,38.06768,0.009756365707200001,0.0099999988592
ada_btc-ADABTC,2018-01-15 21:18:01,gateIo,binance,0.0019340306199999977,0.11961726914510865,277.0,0.01616849,0.0181712
iota_btc-IOTABTC,2018-01-15 21:18:08,gateIo,binance,2.0221323209920167E-4,0.020722243894827356,38.06768,0.009758269091199999,0.0099999988592
ada_btc-ADABTC,2018-01-15 21:18:31,gateIo,binance,8.0389506970794E-4,0.1220325565455791,112.87775733,0.006587545917778799,0.007419454989300899
iota_btc-IOTABTC,2018-01-15 21:18:37,gateIo,binance,2.0221323209920167E-4,0.020722243894827356,38.06768,0.009758269091199999,0.0099999988592
ada_btc-ADABTC,2018-01-15 21:19:01,gateIo,binance,0.002003142120000001,0.12389172520130211,277.0,0.01616849,0.018240450000000002
iota_btc-IOTABTC,2018-01-15 21:19:08,gateIo,binance,9.863015588420254E-6,0.009083928362401832,4.23647217,0.0010857654524493,0.0010999999989405
ada_btc-ADABTC,2018-01-15 21:19:31,gateIo,binance,0.0020024565,0.12485699588477366,275.0,0.016038,0.01810875
iota_btc-IOTABTC,2018-01-15 21:19:38,gateIo,binance,2.0412042286719942E-4,0.020921768309337018,38.06768,0.009756365707200001,0.0099999988592
ada_btc-ADABTC,2018-01-15 21:20:01,gateIo,binance,0.00196165306,0.12128412399383456,277.0,0.01617403,0.01820444
bcd_btc-BCDBTC,2018-01-15 21:20:02,binance,gateIo,0.045792692318000004,3.77031125,7.591,0.012145600000000001,0.058078741
iota_btc-IOTABTC,2018-01-15 21:20:09,gateIo,binance,2.0412042286719942E-4,0.020921768309337018,38.06768,0.009756365707200001,0.0099999988592
ada_btc-ADABTC,2018-01-15 21:20:31,gateIo,binance,5.998792800000006E-4,0.12217998289136027,84.0,0.0049098,0.00553056
bcd_btc-BCDBTC,2018-01-15 21:20:32,binance,gateIo,0.060004633416,3.7809149999999994,9.919,0.015870400000000003,0.076058892
iota_btc-IOTABTC,2018-01-15 21:20:40,gateIo,binance,9.863015588420254E-6,0.009083928362401832,4.23647217,0.0010857654524493,0.0010999999989405
ada_btc-ADABTC,2018-01-15 21:21:01,gateIo,binance,7.451319999999999E-4,0.12776611796982168,100.0,0.0058319999999999995,0.006601999999999999
bcd_btc-BCDBTC,2018-01-15 21:21:02,binance,gateIo,0.015393090299999999,3.782271929824562,2.55,0.004069799999999999,0.019510049999999998
iota_btc-IOTABTC,2018-01-15 21:21:09,gateIo,binance,2.0221323209920167E-4,0.020722243894827356,38.06768,0.009758269091199999,0.0099999988592
ada_btc-ADABTC,2018-01-15 21:21:31,gateIo,binance,0.0014143519999999983,0.12109178082191766,200.0,0.011680000000000001,0.013144
bcd_btc-BCDBTC,2018-01-15 21:21:32,binance,gateIo,0.005978621999999999,3.746003759398496,1.0,0.001596,0.007593
iota_btc-IOTABTC,2018-01-15 21:21:39,gateIo,binance,2.0259467025280088E-4,0.020762142550618434,38.06768,0.0097578884144,0.0099999988592
qtum_btc-QTUMBTC,2018-01-15 21:21:42,binance,gateIo,1.1165344895079909E-5,0.00420344207552013,0.68231147,0.00265623855271,0.00267807251975
ada_btc-ADABTC,2018-01-15 21:22:01,gateIo,binance,5.998792800000006E-4,0.12217998289136027,84.0,0.0049098,0.00553056
bcd_btc-BCDBTC,2018-01-15 21:22:02,binance,gateIo,0.035925623999999996,3.7516315789473684,6.0,0.009576,0.045612
iota_btc-IOTABTC,2018-01-15 21:22:09,gateIo,binance,1.0187876000000035E-4,0.020921768309337153,19.0,0.00486951,0.00499111
ada_btc-ADABTC,2018-01-15 21:23:43,gateIo,binance,2.1064980000000015E-4,0.12013105218135167,30.0,0.0017534999999999999,0.0019716
bcd_btc-BCDBTC,2018-01-15 21:23:45,binance,gateIo,0.13607237080799997,3.7428881909547727,22.836,0.036354912,0.172845684
iota_btc-IOTABTC,2018-01-15 21:23:52,gateIo,binance,1.0130762000000027E-4,0.020802044319600557,19.0,0.00487008,0.00499111
bcd_btc-BCDBTC,2018-01-15 21:24:02,binance,gateIo,0.0133675182,3.743207547169811,2.246,0.00357114,0.01697976
iota_btc-IOTABTC,2018-01-15 21:24:09,gateIo,binance,9.650768332703532E-6,0.008886712959350986,4.23647217,0.0010859772760577998,0.0010999999989405
bcd_btc-BCDBTC,2018-01-15 21:24:32,binance,gateIo,0.079484185896,3.758755191944619,13.308,0.021146412,0.10087464
iota_btc-IOTABTC,2018-01-15 21:24:37,gateIo,binance,2.0221323209920167E-4,0.020722243894827356,38.06768,0.009758269091199999,0.0099999988592
xrp_btc-XRPBTC,2018-01-15 21:24:42,gateIo,binance,0.001584069345716758,0.08513231831737583,146.03001465,0.018607144466702998,0.020268966033420002
bcd_btc-BCDBTC,2018-01-15 21:25:02,binance,gateIo,0.028414659350000007,3.749662255828608,4.775,0.007577925000000001,0.036079900000000005
iota_btc-IOTABTC,2018-01-15 21:25:07,gateIo,binance,7.86789138468056E-6,0.007233136002492564,4.23647217,0.0010877565943692,0.0010999999989405
xrp_btc-XRPBTC,2018-01-15 21:25:11,gateIo,binance,8.980434373313452E-4,0.08516300940438844,82.64102011,0.010544994166036001,0.011487101795289998
bcd_btc-BCDBTC,2018-01-15 21:26:18,binance,gateIo,0.100335030096,3.807691724573594,16.646,0.026350618000000003,0.126992334
iota_btc-IOTABTC,2018-01-15 21:26:23,gateIo,binance,1.8657426780160143E-4,0.019089074975657403,38.06768,0.00977387684,0.0099999988592
xrp_btc-XRPBTC,2018-01-15 21:26:28,gateIo,binance,0.002541197710547804,0.09063793103448275,219.72415226,0.028036801828376003,0.030695464070722003
bcd_btc-BCDBTC,2018-01-15 21:26:31,binance,gateIo,0.088144647448,3.8439848101265826,14.513,0.02293054,0.111343736
iota_btc-IOTABTC,2018-01-15 21:26:36,gateIo,binance,7.91034083582408E-6,0.007272444011684592,4.23647217,0.0010877142296474998,0.0010999999989405
xrp_btc-XRPBTC,2018-01-15 21:26:41,gateIo,binance,0.0033223323725217837,0.08994137471588698,289.51223311,0.0369388658225049,0.040415907742156004
bcd_btc-BCDBTC,2018-01-15 21:26:44,binance,gateIo,0.011812179599999997,3.833878481012657,1.95,0.003081,0.014929199999999998
iota_btc-IOTABTC,2018-01-15 21:26:51,gateIo,binance,1.8619282964800048E-4,0.019049306745599053,38.06768,0.0097742575168,0.0099999988592
